Start Date	End Date	Duration	Clan Id	Clan Name	Clan Symbol	Member Id	Pearl
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_3130	صعاليك الصحراء	9	31_b59342ef-2013-11e4-ad8e-22000a4a0686	2500
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_3130	صعاليك الصحراء	9	31_b643e75e-1ae9-11e4-ad8e-22000a4a0686	2500
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_3130	صعاليك الصحراء	9	31_d366583a-1e86-11e4-ad8e-22000a4a0686	2500
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_3130	صعاليك الصحراء	9	31_028b05da-1952-11e4-b281-22000ad2b690	2500
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_3130	صعاليك الصحراء	9	31_e947154d-1ae8-11e4-ad8e-22000a4a0686	2500
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_3130	صعاليك الصحراء	9	31_57499e6b-1e35-11e4-ad8e-22000a4a0686	2500
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_3130	صعاليك الصحراء	9	31_e214bcda-2b7a-11e4-90c0-22000a4a0686	2500
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_3130	صعاليك الصحراء	9	31_d8675bca-1d36-11e4-ad8e-22000a4a0686	2500
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_3130	صعاليك الصحراء	9	31_a07a4031-1b5f-11e4-ad8e-22000a4a0686	2500
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_3130	صعاليك الصحراء	9	31_adbe8fb7-1e3e-11e4-ad8e-22000a4a0686	2500
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_00023529	شيوخ فزعه	1	31_4a62049d-2331-11e4-ad8e-22000a4a0686	1250
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_00023529	شيوخ فزعه	1	31_104100a9-192a-11e4-b281-22000ad2b690	1250
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_00023529	شيوخ فزعه	1	31_673763e1-1c04-11e4-ad8e-22000a4a0686	1250
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_00023529	شيوخ فزعه	1	31_eb25789a-3140-11e4-90c0-22000a4a0686	1250
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_00023529	شيوخ فزعه	1	31_175bf7ec-1e77-11e4-ad8e-22000a4a0686	1250
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_00023529	شيوخ فزعه	1	31_21c1aedf-19bf-11e4-b281-22000ad2b690	1250
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_00023529	شيوخ فزعه	1	31_0c1c8c76-18cf-11e4-b281-22000ad2b690	1250
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_00023529	شيوخ فزعه	1	31_c7cfdecd-208e-11e4-ad8e-22000a4a0686	1250
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_00023529	شيوخ فزعه	1	31_c6910d88-1f56-11e4-ad8e-22000a4a0686	1250
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_00023529	شيوخ فزعه	1	31_e910d915-1967-11e4-b281-22000ad2b690	1250
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_657	امراء الخليج	13	31_5b0f81aa-2b97-11e4-90c0-22000a4a0686	750
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_657	امراء الخليج	13	29_a2c9e17c-af57-11e3-99ce-22000ad02fa9	750
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_657	امراء الخليج	13	31_9269ec2a-19bb-11e4-b281-22000ad2b690	750
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_657	امراء الخليج	13	31_2568ca58-1be8-11e4-ad8e-22000a4a0686	750
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_657	امراء الخليج	13	31_21728acc-1bb2-11e4-ad8e-22000a4a0686	750
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_657	امراء الخليج	13	31_43c28a75-2fd5-11e4-90c0-22000a4a0686	750
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_657	امراء الخليج	13	31_4d002f98-2f11-11e4-90c0-22000a4a0686	750
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_657	امراء الخليج	13	31_061e5aa9-2fd5-11e4-90c0-22000a4a0686	750
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_657	امراء الخليج	13	31_bdc30886-2741-11e4-90c0-22000a4a0686	750
2014-09-26-16-59-39-EDT	2014-09-26-17-00-00-EDT	20160	31_657	امراء الخليج	13	29_609a9669-b46d-11e3-a92c-12313b09a242	750
